"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"IDA total","IDA","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.29997430473622","-2.80817611924292","4.74950619724204","-7.83125919580372","1.21165320585213","-0.392094786599202","1.37028428978863","6.56076535031499","-0.884075729593519","6.55948128149271","3.89695496933389","10.0079594498496","5.39074410659633","20.7970553549685","6.36839945811158","17.9771573309241","21.3593352467921","4.69798938576207","2.77427750751569","8.24730942536335","10.0111687223942","1.66133540229532","1.09746340027628","2.52983906167694","1.82153431555292","1.18188941340631","2.07403219410365","6.64892705067783","2.25550180135821","12.542598545848","-2.27512933376603",
"IDA blend","IDB","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","6.05411342229107","13.0579503554657","8.06365479161101","5.17591706677949","9.37782432983252","7.81371501830192","1.71982088205023","12.7887339860394","-0.0923791646782064","2.62765131468545","-4.88236347618984","11.6772229118852","-2.53171640706424","4.60664218684769","4.06056600768336","-2.62785691137813","7.1091107822342","-6.443850493621","4.4109413802762","-2.58132781199296","12.8463598831221","0.295498346085239","41.7414480414682","4.97244275589684","32.1439829801517","36.3757720912361","2.97772093960953","0.673100815585912","10.2705245916329","4.73216852803293","4.90006532942282","-2.01983186994292","0.0602693954461415","0.628691675695393","-1.03093568996057","0.51375945245033","10.8132997476912","2.43300429092905","22.2349611486655","-10.1731509421787",
"Indonesia","IDN","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","-6.87361418974693","-19.5238095248301","0.591715975625505","17.647058824665","-27.4999999999414","38.9655172416469","-11.1662531011538","13.4078212286113","3.69458127981544","16.8646080770729","7.72357723602801","-1.88679245409867","36.5384615400567","-10.4748603354722","30.3432137279692","7.32495511739799","16.47150663526","10.6951359657153","16.3394170062106","10.7509293618429","10.1638023641261","8.23278489179225","-0.968413945132767","3.41326928606635","7.64036873093723","2.78160868473702","-0.168807417762451","7.57232513332306","10.4894047933832","3.21012649004058","7.02817810003116","5.83106986882254","0.0834698494596893","2.30502710313472","1.34022718163807","2.69297841856006","0.0612346676760893","-15.3715363650307","0.694799071135193","6.49100661501161","7.56369540767238","12.993466194212","10.0336615500586","3.99043689627349","6.63524064186647","9.61045315941651","3.89387342613669","10.4282767634418","15.6749447747679","0.323960658773487","5.51842728817171","4.52670228373826","6.74564308345128","1.16390496288918","5.31247757295885","-0.141019031312027","2.12472828702803","4.82072529712099","3.26784474854132","1.96399479632159","4.17051674219502",
"IDA only","IDX","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.01848871768924","7.13191891103284","7.56841127656133","6.0927734033603","6.53546599835613","6.85236808851108","5.14896371415172","6.03340542872087","16.6441770326345","-1.80043339591941","4.65678682708612","5.15667834189509","3.01746854607484","3.34900553814128","3.57118898370497","2.55961376294958","2.06717126095843","1.88200757541605","8.78398485199511",
"Isle of Man","IMN","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","7.62326378923812","20.6560494862288","22.882577366785","4.47051047559697","9.69347902909065","1.71618421413073","2.69783297798989","5.24644518538067","9.45093620329784","9.49113219200682","9.80178457603591","0.958468023152165","-0.140397643495575","-3.73596935614596","9.6587906304064","7.48661306651393","3.41949108755011","7.39890182656062","6.2574608908667","4.63995203299901","4.20910007896438","9.62005901201826","4.47409830098866","7.43511287495531","10.5396814031231","9.4019775922378","8.19400427154029","5.48086504373369","5.34408389540928","3.39630700186962","-0.167577018851247","3.45148387585381","5.93574511588082","1.38366149475166","7.80414719162985","4.64029248437778","11.2524660133165","12.1926574593936","11.7763822419627","1.37586364899165","2.35330078806638","-0.185248760619913","2.77585853326573","3.97579165628959","8.82217360131943","4.0534001661908","9.42466466869409","11.3640170968256","14.1903855227018","5.22188656488302","6.53067269893577","0.608025783400024","0.57090835258029","7.58561499782355","7.46113483667517","6.07304231343728","11.9211709212526","6.69985928566558","3.43756592999829","3.59308108763561","2.57077283626997",
"Not classified","INX","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","8.63577879135737","7.53571879999957","6.74791420133354","7.56596912401338","8.69981304460121","2.60515175462335","2.0787819382128","7.91273316023253","4.57442328062373","7.09303716865529","0.331953115143719","3.24552473254427","-0.366230098208717","-0.695338971433358","1.81992105988246","2.62352631916973","-4.84751866620337","-4.98017973493729","-1.27191656917651","5.4201878857094","2.68180683850585","2.97024580100724","0.0824982159402623","4.11892275447138","3.86791007046664","3.52890470065563","6.74123200678542","7.66869365789142","5.76381867375784","8.41204194815329","10.0504202685955","6.7390323812445","2.99825611932292","1.6933939554137","4.39718560150048","4.83199272043183","6.58233160194723","0.802725292567203","-2.83891549990085","-4.58958851936247","-1.67795772199275","-2.3889981603711","-2.26636608173054","2.83593211127493","2.74592166497543","4.46254287284074","4.31409648741005","5.53665922989215","6.46642958279216","10.4569750455942","6.06426002138396",
"Iran, Islamic Rep.","IRN","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","-2.84575981787121","3.28060925600464","8.3947816222349","21.6117216117212","31.1101549053357","12.6681982277652","13.3411010777745","17.9902338730404","17.70856022653","16.2472242783125","29.2422795288126","25.4957507082151","6.56590440671367","61.7609136120828","21.6066955135499","10.9321597453065","-2.62935764328519","1.72510944475756","-7.22655417785141","-9.5944518440273","-1.04145498882325","-1.94055136300636","1.04706559865959","-6.18102688979843","4.82107355864861","-20.5732047837314","-6.95144600689798","-0.477616196179397","-2.91111885726363","5.25718402796838","8.18993261975621","-0.383904866992623","15.2670830995373","0.387090606289988","-3.61586458510673","-0.368463920850147","-2.66386709543617","4.11021611658904","-5.8456060095119","11.3115690904933","2.64770953426566","2.88800412706512","3.77431441817177","8.48885433143553","3.79263664751058","5.12894247575851","-6.62636581658022","0.207597786528368","-1.05486127189573","-3.18838251902021","-3.62650342249557","1.18852839684467","2.23085855090987","-1.36659599603888","9.04418244229971","6.40451658248482","-0.819837968588416","-1.72815337690342","-5.78884504427242","-0.934716411558256","8.25418253802081",
"Iraq","IRQ","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2194032546991","-2.9353906835312","8.8014384112337","32.0512301121435","-7.01500829589227","10.6213904995763","1.1908348956963","-25.9582124732279","-0.443868190421028","-0.383798338969441","17.6980954035684","25.1507287964742","-9.51432111225998","5.61500000010793",
"Iceland","ISL","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","7.60650892894364","14.5115648316549","8.49509285034766","8.4751228800671","9.33420494959091","5.02049155065795","2.15994532797517","7.11178566449915","5.48088940273288","2.10915954884547","7.48657060862566","5.93765290536432","4.68445916001214","0.582989349071681","6.49163455589417","7.25213291596828","6.53956930887836","4.65768970870029","3.01367829755684","4.35125260038627","3.15433382541912","-0.635208873541643","2.4517408519303","4.04550509088757","1.6594856059385","0.962751942291476","2.51946962960659","4.93890254877107","5.05770744841672","5.47336687459803","5.35411449568299","5.20498841153172","1.94310309235175","2.36639178993808","4.92027428177049","5.13428522468135","3.95247971378123","5.38905267225802","-3.03685721313457","-3.42679326395563","-0.118840325387765","-1.61116680902077","0.890584868852471","-0.254448638257799","-0.0845846495316493","0.870231005898205","2.92232235294911","4.74847938166216","3.90045154581647","4.74434459888397","2.19734430927079",
"Israel","ISR","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","2.58141371268643","-0.74848329262997","40.6189058355018","2.94036045508841","10.150004081331","-7.94728084471974","-11.354023950117","7.75975990378544","-6.74325365220224","7.66156754995578","6.47883975952328","-6.49567631686247","-4.59180353467632","5.83844180222923","3.6441204952028","-9.72637397444805","18.1647369327016","-2.54474978708849","-9.16947576673898","7.60405032392157","4.57717951513801","1.60806253437087","4.19529215690635","-0.331017650642224","-1.12343304073106","3.66889017920219","2.5269598371286","2.27486026438486","1.77143992279983","1.73963998854816","3.37335989644222","4.27023029351852","-1.84453020925831","-1.05486018223505","2.01973995382045","2.06093009854702","3.51286995064901","1.75426994709366","4.06283008059395","2.42553009004753","2.95781991271326","3.36119992953365","3.63486024059941","3.16056994047882","3.15837000158186","4.51855327733821","3.42956986811716","3.95728008567842","2.95929982029337","2.780390273072","4.18522996849202",
"Italy","ITA","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","4.61907394083585","5.39662845511579","3.21925287690281","3.18711058628851","3.79549203737579","4.3312631209981","3.47653855806689","4.21836220163839","2.41459409894453","2.62548263230144","3.35919603438543","2.94117626440101","3.67042035445427","1.59129680612295","2.84442287939251","2.46037407471698","4.74614296477117","3.93427440444273","0.516963387478427","2.34690448658861","1.9006346370045","0.954169850568618","-1.5458609592057","-1.74006416524371","-3.1828601146379","0.402731265728363","0.109871477980221","1.78730602219133","1.13551889486212","3.37706738987747","5.50371903888087","1.34246258699207","1.40059451931008","0.636106270842703","0.564513255768844","-0.470865535640584","0.508597973944262","1.32422366415264","-0.0852616537952713","0.686771581548044","-2.03637283672134","-1.83895523455811","-1.14451802055389","-0.627491872469861","-0.554216034227466","0.665825809877859","-0.0521902475833684","0.0738019901088478","-0.595725843670238","0.0201818259341309","1.53297247047068",
"Jamaica","JAM","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.30452259782024","-6.5164821178567","0.184198934849647","-1.45489428034693","0.17765159196918","-2.79203847960224","-0.443163454009294","-0.148936526264706","1.31980290943218","0.708785801126453","-0.234872873004406","1.7566388436147","11.7466399980585","2.11876998547523",
"Jordan","JOR","General government final consumption expenditure (annual % growth)","NE.CON.GOVT.KD.ZG","","","","","","","","","","","","","","","","","","-9.58112629855411","18.3116306772843","28.6356659550324","-1.60040669640934","24.5735849671506","-5.73557967387755","-8.17068874374087","8.50442549886112","-5.45136462776674","3.87711539855289","4.58828374206144","-1.91008987147076","-12.5498646142092","-2.65382766123534","5.70456999675251","-0.167468070427901","4.19829481812101","11.0885527703873","6.23601040721155","1.35440208458562","5.44235283424071","0.644921970804546","-0.455627066921394","2.41361919788112","1.49526656035681","3.43375429537987","4.88120605036416","-0.228185708720304","-0.82075121431258","14.0312611675428","5.30256502435735","22.2512920835083","15.2146215609474","-2.06440777689221","7.41467924897854","-2.92296540288673","-0.682875256938715","3.39056267487632","1.64167318953294","-0.942570393133877","2.04587799698497","-2.52483383635229","1.65401358513782","5.18862389250887","5.20118673513844",
